영화명,time,ID,text,score,like,dislike,watch_movie,혐오,성별,이념/지역,인간존엄성,기타 (선택),
남산의부장들,2020-01-23 3:02,뭉개는개(hoki****),남산의 졸음쉼터 자다가 깨어날까 두려웠다,1,172,151,FALSE,0,0,0,0,,
남산의부장들,2020-01-30 16:21,panda bear(sjtw****),이병헌 곽도원나온 영화 보지마세요 제발  이병헌이 아픈 아내를 두고 무슨 짓을 했는지 다들 아시면서  곽도원 미투논란 그냥 흐지부지 끝낸거 아시면서 다들 아시면서,1,9,18,FALSE,0,0,0,0,,
남산의부장들,2020-01-25 14:12,사랑의힘(jiho****),좌편향적영화 선거다가왔지 좌빨들 전형적인 매스컴 전략,1,54,32,FALSE,1,0,1,0,,
남산의부장들,2020-01-22 22:40,goguma(ckn8****),총선용 선동영화 오지구요,1,12,11,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 20:46,리틀(dufw****),지루하고   에게 강요하는     형편없는 영화,1,28,27,FALSE,0,0,0,0,~에게 생략된듯(원본확인),
남산의부장들,2020-01-23 2:41,dlgj****,이걸 돈주고 본 내 인생이 레전드 이병헌이아깝다너무,1,19,18,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 23:01,국방부(leej****),좌빨 선동 영화 이제 지긋지긋 하다  좌빨 선동영화    삽질 이나 행동하는 양심 김대중 이나 대통령의 7시간이나 남산의 부장들이나 어휴 좌빨 선동방식 지긋지긋해,1,6,364,FALSE,1,0,1,0,,
남산의부장들,2020-01-23 14:36,아테나베스트(darb****),아저씨 이정범처럼 우민호도 내부자들은 실수로 맹글었구나  예술한다는것들이 정부의 개가 되면 이리되는듯  기승전 없이 결만 있는 살인마 미화영화,1,13,15,FALSE,0,0,0,0,,
남산의부장들,2020-01-25 10:27,구영탄(xpfk****),기대 이하임 5 6점정도인데 높아서 1점 줌,1,5,8,FALSE,0,0,0,0,,
남산의부장들,2020-02-08 1:28,전씨(ggoo****),뉴스데스크만도 못함,1,11,13,FALSE,0,0,0,0,,
남산의부장들,2020-05-25 1:14,민 지혜(zjvm****),박정희 전 대통령의 단점만 부각시키기 위해 만든 영화,1,13,13,FALSE,0,0,0,0,,
남산의부장들,2020-01-24 18:28,저녁별(bmy0****),한반도 역사상 민족 최대의 영웅이나 다름없는 인물을 권력에 눈이 먼 추악한 괴물로 둔갑시키고 우리 나라를 번영에서 정체 쇠퇴의 길로 접어들게 한 저능한 범죄자를 의인으로 미화시키다니    진짜 북한이랑 똑같은 날조 선동전술에 기가 차네요   박정희 대통령은 독재를해도 싱가포르의 리콴유처럼 엄청나게 나라를 발전시킨 전설적인 인물입니다  같은 시대 김일성이랑 비교해봅시다  시대적 이유로 발전했다는 저능한 개솔     그 시절 박정희 대통령이 발전소 제철소 고속도로 등등 국가 산업기반 다질때마다 혹세무민하며 국민들 선동해서 방해했던것이 호남파랑 김대중입니다  진짜 우리 나라 좌파야말로 국가의 암세포이자 절대악이며 그 판단은 지금 현정권의 집권형태를 보며 더더욱 확신을 가지게 되었습니다  지긋지긋한 괴물들  저들이 집권할때마다 국가 중요기관은 전라도에 점령되고 그 기능을 상실하고 북한과 중국의 하청기관으로 전락합니다  이런 시뻘건 날조영화에 선동당하지 마시고 제발 다른 선진국은 왜 전부 우파가 집권하고 우파사상이 강한지 깨닫고 받아들이십시오  좌파는 절대로 좋은 사람들이 아니라 사기꾼입니다  자기돈이 아니라 국민들 세금으로 선심쓰는 척 하며 표팔이로 자기들이 권력잡아 뒤로 정보 독점해서 주식 코인 부동산으로 재물 축적하며 온갖 비리를 일삼는 범죄집단입니다  그런 뒤에 사법부 장악으로 모든 죄를 처단도 못하게 없애버리죠  추악하기 그지없습니다,1,12,2026,FALSE,1,0,1,0,,
남산의부장들,2020-01-25 15:39,K1CX(uni1****),주입식 세뇌 자연스럽게 김재규가 미화되는 과정,1,94,325,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 23:44,nsmo(e-ro****),또 알바댓글에 속았네 개노잼 지루해서 하품만하나나옴,1,14,16,FALSE,0,0,0,0,,
남산의부장들,2020-01-23 4:21,roy oswalt(spdr****),정치색을 띄지않고 중립적 시각에서 만들려 노력했다고 말하는  감독의 뻔뻔함에 치가떨립니다,1,14,16,FALSE,0,0,0,0,,
남산의부장들,2020-01-25 10:54,청포도(psjw****),역사왜곡 쓰레기 영화다,1,11,33,FALSE,0,0,0,0,,
남산의부장들,2020-01-23 23:12,sjw1****,미국같은 나라에서는 실화를 바탕으로 한 영화에 이 정도로 구라치면 소송당하거나 잘못하면 디질 수도 있기 때문에 실화를 바탕으로 한 영화를 찍을려면 99 의 팩트를 기반으로 찍는데  이 나라는 디진다는 개념자체가 없으니 그냥 1 실화와 99 의 구라로 막 찍어대는구나  최소한 구라가 걸리면 손목이 날라가지는 않더라도  법적처벌은 받아야 되는데  나라부터가 유사국가수준이니 이런 쓸렉히 영화도 개봉관에 걸리지  좌익빨갱이들 휘어잡은 영화판을 전부 다 쓸어버리지 않는 한 정말 이 나라는 발전이 있을 수 없고  최소한 좌빨들은 스크린쿼터니 이딴 개소리는 절대 하지마라  정말 아구창 날라간다,1,10,13,FALSE,1,0,1,0,,
남산의부장들,2020-01-25 1:25,낭만이(h_m_****),처음부터 끝까지 정말 재미없습니다,1,16,14,FALSE,0,0,0,0,,
남산의부장들,2020-10-16 16:15,야물딱조물딱(hhjj****),김재규 미화가 매우 역겨웠음   마지막에 영화가 사실인냥 김재규 들먹이며 미화하는게,1,9,14,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 14:02,썰렁이(youn****),OO노슈퍼울트라씹노잼,1,11,11,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 18:43,달밤님(zhtk****),박정희가 독재주의자면 김정은도 세습 독재 중인 악인데 문재인은 북한 김정은에게 구애를 할까요   김재규가 박정희한테 충성하는 꼴아닌가요  다음 영화 만들어주세요  아낌없이주는 문,1,11,15,FALSE,0,0,0,0,,
남산의부장들,2020-01-23 14:23,조민규(8402****),역사적 사실과 전혀 관계없는 선동좌파영화재미도없고 허구가90프로인 쓰레기 영화,1,19,18,FALSE,0,0,0,0,,
남산의부장들,2020-03-26 5:22,스마트(best****),살인범을 영웅으로  거짓사실에 왜곡까지    이것도 영화라고   영화만들고 끼리끼리 다 해먹고 좋네요,1,15,23,FALSE,0,0,0,0,,
남산의부장들,2020-01-24 15:23,테라피아(sala****),총선 다가오니 빨갱이들 설쳐대는구나,1,73,1994,FALSE,1,0,1,0,,
남산의부장들,2020-01-29 21:08,살인의 추억(rook****),좌빠리 영화   더이상 고인을 욕되게하지 말라,1,16,12,FALSE,1,0,1,0,,
남산의부장들,2020-02-04 13:04,니코스(niko****),이런 쓰레기를 만들고 밥이 목구멍에 넘어가냐,1,23,16,FALSE,0,0,0,0,,
남산의부장들,2020-11-13 19:14,chin****,이것도 영화라고  박통과 전통을 사악한 도둑놈으로 묘사했군  캭 퉷  우민호 네가 그때 그시절 살아봤어  좌좀편향영화   평점은 제로다,1,7,13,FALSE,1,0,1,0,,
남산의부장들,2020-01-25 2:55,리얼(afro****),무의미하고 공허하다,1,9,11,FALSE,0,0,0,0,,
남산의부장들,2020-02-02 1:27,PIPK1(just****),이병헌 연기굳,1,5,6,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 13:58,제네시스(ckdb****),김재규 미화영화  선거철 다가오니 이런 영화가 계속 나오겠군,1,17,31,FALSE,0,0,0,0,,
남산의부장들,2020-01-25 18:21,꽈당(vari****),난 많이 재미없었음 너무기대했나봄,1,286,278,TRUE,0,0,0,0,,
남산의부장들,2020-02-12 15:14,라이더(soon****),쓰벅   역대 최악의 영화   내가 극장에서 잔건 이번이 최초다   그리고 이런 정치적 색깔의 영화가 지금 시기에 나왔다  닝기   국민들은 바보가 아니다,1,17,12,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 14:05,chain(chai****),연기 빼고는 볼게없음 내부자들 감독이라 마약왕 망했어도 남산의부장들 기대했는데내부자들은 도대체 누가 만들어준 영화지,1,16,22,FALSE,0,0,0,0,,
남산의부장들,2020-01-28 3:23,자연(pass****),너무 지루하다 도저히 버티기 어렵다,1,12,10,FALSE,0,0,0,0,,
남산의부장들,2020-03-22 17:40,이화백주(sdms****),4050좌파 기득권님들  지금은   ' 전두환 대머리 도둑놈   '  하고 까면 다 웃어주는 90년대가 아닙니다  문재앙의 뜨거운 맛에 좌파들이 얼마나 역겹도록 위선적이고 부패하고 무능한줄 알아버렸기 때문에 부패했을지언정 유능했던 전두환이 느그 민주주의 타령하는 좌파 기득권들보단 상대적으로 나아보이네요,1,15,16,FALSE,1,0,1,0,,
남산의부장들,2020-02-18 21:36,xowl****,50년뒤 히트작  문재앙,1,19,19,FALSE,1,0,1,0,,
남산의부장들,2020-01-26 18:14,072k****,여기 다 알바인가    zzz,1,14,16,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 20:46,spat****,개노잼 정치 편향성도 문제지만애초에 영화자체를 노잼으로 만듦 평점 6점 7점 영화임 평균 맞추려고 1점준다,1,11,11,FALSE,0,0,0,0,,
남산의부장들,2020-05-25 8:10,blackdiaz(limy****),반지의제왕이랑 같은 장르네 판타지소설을 쓰셨어 아주,1,8,11,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 9:40,sywon2(tldn****),마약왕이 또 나와부렀어,1,13,26,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 17:11,zl존전sa(team****),전개가 개구려서 헛웃음만 나옵니다,1,5,8,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 18:55,올리브(ksk0****),좀있음 총선이니까 좌빨판인 영화계에서여당쪽유리하려고 만든 지극히 정치색들어간 쓰레기영화  배우들도 생각좀하고 출연하지  참,1,9,12,FALSE,1,0,1,0,,
남산의부장들,2020-02-22 15:33,김정인(banh****),좌좀들 또또또 선동 세뇌 영화 만들어 뿌리고있네    에효 나라가 왜 이 모양이냐,1,12,10,FALSE,1,0,1,0,,
남산의부장들,2020-01-24 22:02,류잔고(cha7****),대통령 시해범 김재규를 미화하는 영화,1,9,6,FALSE,0,0,0,0,,
남산의부장들,2020-01-23 7:43,88787(1128****),완전 대노잼,1,20,24,FALSE,0,0,0,0,,
남산의부장들,2020-01-26 12:34,줍줍(jubi****),스토리는 정말 좋았지만 재미는 없음 다큐멘터리같음  의미있지만 재미없는영화,1,8,7,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 23:13,삼생마(syw0****),이래서 대한민국은 좌좀들이 완장차고 설치는거임    노무현 비판하는 영화 하나 만들어봤어봐 그짝 새끼들 고인드립이라면서 아주 난리를 쳤을텐데   보수들한테는 엄격한 잣대를 들이밀지만 좌좀들한테는 아주 관대하네,1,10,12,FALSE,1,0,1,0,,
남산의부장들,2020-01-24 23:09,rlee****,나만재미없었나    대통령 살인한 사람이 훗날 영웅으로  참나,1,14,14,FALSE,0,0,0,0,,
남산의부장들,2020-02-07 14:17,대한민국 국모 박근혜(qube****),그래봐야 쿠데타를 꿈꾸고 대통령을 시해한 테러리스트인데    미화가 지나치다,1,15,10,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 16:03,파란하늘(popo****),5분짜리 유투브를 보는 게 더 낫겠네요     이딴 씨트콤 보다 못한 소품도 영화라고 만원 넘게 받아먹나요     배우늠들 감독넘 면상을 쥐뜯고 싶어요     정말 더럽게 재미도 없고 볼 것도 없고 시간낭비 돈낭비 감정낭비 지대로 합니다     날강도 같은 늠들 제작비는 어디다 다 쓰고 주둥이로만 상황설명합니까       이딴 시트콤 보다 못한 소품은  5백원 주고 보기도 아깝네요,1,10,7,FALSE,0,0,0,0,,
남산의부장들,2020-06-25 3:25,론리하츠(inne****),미화가 심하네,1,7,7,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 23:03,Homie(ange****),좌 빨 영 화 그 자 체,1,17,11,FALSE,1,0,1,0,,
남산의부장들,2020-01-24 20:40,love****,역사적 얘기 속에 허구와 상상을 버무림,1,65,42,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 22:21,하남매둔둔(stan****),제작진은   ' 과장된 허구임을 밝힙니다   '  라는 조그마한 오프닝 멘트 남겨놓고 자극적인 똥을 열심히 싸지르고 영화 드라마같은 미디어에 의존된 상식부족의 개돼지들은 또 우루루 피리부는 소년들처럼 선동당하고,1,42,3229,FALSE,1,0,0,1,,
남산의부장들,2020-01-29 1:00,일곱시내고향(skn1****),아무리 박통이 미워도 왜곡은 하지말자,1,18,16,FALSE,0,0,0,0,,
남산의부장들,2020-01-29 13:42,울라라라(gudt****),왜 지금 이런영화가 나왔는지 너무뻔함,1,12,16,FALSE,0,0,0,0,,
남산의부장들,2020-01-26 2:24,진솔(qewr****),영화보면서 깊게 잔적이 없었는데 오늘 꿀잠자고 나왔네연,1,19,9,FALSE,0,0,0,0,,
남산의부장들,2020-01-31 16:05,판타스틱소년(love****),이 정부는 진짜 정치 선동 문화계장악으로 세뇌시키는건 알아줘야한다,1,19,13,FALSE,0,0,0,0,,
남산의부장들,2020-02-02 16:45,이제시작(dlgy****),박정희는 위대한 대통령이다,1,18,17,FALSE,0,0,0,0,,
남산의부장들,2020-01-29 9:28,dbsd****,재미없고 온통 거짓말 선동용 영화이다,1,20,23,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 23:19,프라도(prad****),영화는 원래 현실에서 일어날수 없는것을 상상하는거지 드라마의 여주인공이 백마탄왕자를 만나는게 이루어질수 없기에 대리만족하기 위해 만드는거고,1,4,10,FALSE,0,0,0,0,,
남산의부장들,2020-01-29 21:41,디와제(whis****),자다가 한시간만에 탈출   문화의날이라서 그나마 다행이지,1,10,8,FALSE,0,0,0,0,,
남산의부장들,2020-01-25 19:36,korea first(free****),진정으로 진심으로 그냥 개 쓰레기 왜곡 선동 영상,1,16,15,FALSE,0,0,0,0,,
남산의부장들,2020-01-23 11:32,cap1****,허허  이런걸 영화라고 돈받고 상영하나 차라리 일본야동 포르노를 한편 보심이 훨정신건강에 좋을듯합니다,1,13,13,FALSE,0,0,0,0,,
남산의부장들,2020-01-22 14:02,dhdl****,테러리스트 미화영화   하나만 잊지말자 박통없었으면 한가하게 팝콘먹으며 영화 못봤다,1,15,32,FALSE,0,0,0,0,,
남산의부장들,2020-05-07 4:08,미니(chuz****),이런말도안되는     픽션을 가미해서 까는영화다,1,9,22,FALSE,0,0,0,0,,
남산의부장들,2020-01-26 1:57,hanu****,한국 영화의 진부한 소재 정치 범죄    그저 찍기 쉬운 영화로 돈 벌 생각이나 하니 발전이 없다,1,8,10,FALSE,0,0,0,0,,
남산의부장들,2020-01-24 11:53,니니짱(uj94****),이게 내부자들 급이라고  반은 졸았다 이병헌 눈밑 떨리는 연기 빼곤 볼게 없다,1,11,16,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 20:59,수련(love****),이병헌 밖에 없는 영화  너무 과하다는 생각이 드네요,1,12,7,FALSE,0,0,0,0,,
남산의부장들,2020-04-21 23:27,HT KIM(kimh****),이 영화가 완전 역사 왜곡인 이유가 보면 박통이랑 미국이랑 사이 완전 개 같이 묘사하고 오히려 김재규가 미국이랑 사이 좋았던거 처럼 아주 절묘하게 묘사했음  그리고 김재규을 굉장히 합리적인 인물로 묘사하면서 신격화함  참내 영화하는 인간들치고 좌빨아닌 인간들 본적이 없음  좌빨들 논리중에 김재규가 거사 후에 육본 안가고 중정갔으면 더 잘 살았을거라고 하는데 만약에 김재규가 실권 잡았으면 대한민국은 걍 필리핀 됐을거임  제발 정신 좀 차리시길  좌파들 정권 잡았을때 경제가 단 한순간이라도 좋았을때가 있었나,1,17,26,FALSE,1,0,1,0,,
남산의부장들,2020-05-03 15:45,까르페디엠(yom7****),나라가 좌빨에 미처가지고 아무리 그래도 대통령 암살한 인간을 미화시키고 전두환이 청와대 들어가서 돈훔치는 마지막장면 기도 안찬다 사상이 진짜 심각한 인간이 감독하면 어떻게 되는지 잘봤다     만도 못한영화,1,10,27,FALSE,1,0,1,0,,
남산의부장들,2021-02-12 22:20,베쥐밀(myhn****),역사 바로 압시다,1,7,9,FALSE,0,0,0,0,,
남산의부장들,2020-01-26 14:59,신당동 현이(dong****),또 나왔네 빨갱이영화 좌파영화   지금 대통령보면서 좌파들 정신좀 차리길,1,13,14,FALSE,1,0,1,0,,
남산의부장들,2020-02-04 1:40,nara****,더럽게 재미없네잠안올때 보세요,1,12,12,FALSE,0,0,0,0,,
남산의부장들,2020-02-18 15:49,이드그룹(mypa****),좌빨 선동이 이제 도를 넘어섰다  왜 이리 들 줄을 서는걸까 사실을 사실이라 얘기 못하고 거짓이 사실이 되는 대한민국에 사는 내가 불쌍하다,1,16,13,FALSE,1,0,1,0,,
남산의부장들,2020-01-22 16:55,엄태민(akpi****),정말 재미가 없어요 알바믿지마세요,1,16,19,FALSE,0,0,0,0,,
남산의부장들,2020-01-27 20:14,킹손7(king****),보수들은 보면 안 되는 영화  평점 낮춰야 해서 내 평점 등록함,1,9,8,FALSE,0,0,0,0,,
남산의부장들,2020-01-25 0:22,madecasol(kysd****),좌빨 영화수준  드럽게 재미없네요,1,18,15,FALSE,1,0,1,0,,
남산의부장들,2020-01-25 6:33,tb03****,선거철 앞두고 이제 대놓고 선거활동질이네 선거위원회는 이런거 안잡고 뭐하냐  그 정권의 그 정부인가,1,12,10,FALSE,0,0,0,0,,
남산의부장들,2020-01-25 1:01,귤(wend****),그냥 정치색 없는 학생인데 진짜 스토리도 없고 재미없음   돈아까움,1,150,128,FALSE,0,0,0,0,,
